Gene_ID,MCF7_ROSA26.KO_DMSO_rep1,MCF7_ROSA26.KO_DMSO_rep2,MCF7_ROSA26.KO_C70_rep1,MCF7_ROSA26.KO_C70_rep2,MCF7_ZBTB7A.KO_DMSO_rep1,MCF7_ZBTB7A.KO_DMSO_rep2,MCF7_ZBTB7A.KO_C70_rep1,MCF7_ZBTB7A.KO_C70_rep2
FXYD5,0.67365,0.801532,0.727556,0.723146,0.377531,0.49809,0.559228,1.1804
LCE1F,0,0,0,0,0,0.0928547,0,0
AC027228.1,0,0.0869115,0.0835264,0,0.0302711,0,0,0
PLEKHM1,4.49899,3.4083,3.70954,2.78732,3.05176,2.65281,2.88491,2.4223
KRT17,2.3412,1.61182,1.74852,2.75394,3.30476,2.60043,3.29724,2.82365
TMEM5,11.6903,8.7121,8.76086,7.17182,9.42532,8.98533,8.30185,7.69289
NEDD4L,1.53945,1.85263,2.85792,1.73303,3.57922,3.58559,3.74867,3.44708
LENG8,22.5237,43.4987,35.3531,39.7252,32.8417,41.4367,34.4699,39.0352
IFI16,0.0781733,0.0907251,0.0930177,0.112749,0.0635815,0.0630935,0.0173706,0.158256
RHD,0,0,0.0100647,0,0.029113,0.0511952,0,0
SLC18A3,0,0,0,0,0,0,0,0
SPINT3,0,0,0,0,0,0,0,0
ASPRV1,0.0983865,0.0294163,0.127735,0.167365,0.0770882,0.134782,0.234824,0.145111
CHST3,0.327628,0.142712,0.236796,0.139878,0.115679,0.0969444,0.0499288,0.0654961
ACO1,1.94475,1.96699,1.45173,1.658,1.24881,1.27885,1.35186,1.51157
IPO4,31.1473,41.0322,35.6395,38.0777,36.2485,39.8778,36.5848,40.1669
TMEM86B,0.475316,0.64283,0.419486,0.28237,0.586099,0.494653,0.484685,0.510914
TIGD3,0.354006,0.144978,0.326299,0.366366,0.320728,0.324845,0.415614,0.218471
C11orf54,7.54972,7.73163,6.93665,6.28748,7.81819,7.76119,8.60884,6.90047
NPCDR1,0,0,0,0,0,0,0,0
SHROOM2,0.629643,0.49824,0.867653,0.596034,0.602699,0.825698,0.944963,0.800782
LY6H,0,0,0,0,0,0,0,0
CT47A9,0,0,0,0,0,0,0,0
ATF6B,33.0968,29.2981,31.981,31.3805,29.0734,29.3737,25.2202,25.1031
RAB14,19.0604,18.214,19.6116,20.0415,15.8906,16.3214,17.3894,18.1978
EXOC5,20.001,21.1073,20.4178,22.5228,21.0296,20.3842,22.6463,21.7176
TUBB,345.989,485.436,407.95,488.556,428.36,460.395,462.708,501.795
HTRA3,0.0152916,0,0.0412328,0.0418708,0.0335415,0.0716561,0,0.0197322
ZNF658,0.411323,0.349205,0.495753,0.400723,0.318663,0.392003,0.190588,0.280783
C9orf85,7.95317,6.31406,6.8884,5.63785,6.87666,6.12762,6.70629,5.47503
SLFN12,0.0252176,0.137474,0.0382087,0,0.0128613,0,0,0.0162691
FKSG68,0,0,0.597731,0,0,0,0,0
PLK3,1.17362,0.651533,1.02833,0.9562,0.972383,0.677127,0.692028,0.633779
C1orf141,0,0,0,0,0,0,0,0
GPX4,160.438,148.807,157.794,166.386,180.622,173.001,173.803,151.688
S1PR5,2.14847,3.16255,1.61097,2.37083,2.81974,2.6391,2.32563,2.31251
CALML6,0,0.371317,0.222876,0,0.19258,0.0647466,0.378371,0.689055
KIFC1,34.4289,32.2068,32.0291,32.2826,35.151,33.2774,35.1541,31.617
RNF215,3.52271,4.36756,3.92288,4.30934,6.52546,5.96954,5.51802,3.92572
RFX3,2.31195,3.50593,2.45552,2.34754,2.4243,2.61259,3.27739,1.93343
GDPD4,0,0,0,0,0,0,0,0
ENC1,6.43811,3.12996,5.58373,3.49265,4.00276,4.09146,4.70276,4.1539
KATNAL2,1.58912,2.07705,2.73587,1.78753,2.62193,2.47304,2.60657,3.46105
OPN1MW,0,0,0,0,0,0,0,0
CCR5,0,0,0,0,0,0.00794371,0,0
GTF3C4,8.33427,7.30499,7.9547,7.07019,7.57939,7.40241,7.55038,6.6661
FKBP1A,68.7407,70.4078,68.814,68.493,73.1286,80.8387,80.0445,74.9663
RAB39B,2.31624,1.2027,2.02013,1.30432,1.69224,1.11638,1.07713,0.926728
CNOT3,20.744,23.016,20.2679,25.4348,22.0876,24.2198,26.4842,27.3511
PLS1,15.7578,19.1907,14.2303,14.1201,11.9202,9.06559,10.8695,8.18273
PHYHD1,0.0610879,0,0,0,0,0,0,0
FPR1,0,0,0,0,0,0,0,0
HIBCH,13.9477,13.5892,13.6211,13.6116,14.0856,14.572,13.2807,14.4837
NAGK,47.1889,38.1645,45.0356,38.2557,35.0623,30.8564,34.0903,29.4861
PLA2G4D,0,0,0,0.00949819,0,0,0.020406,0.0102756
ALS2CR11,0.0395516,0,0,0,0.0308448,0.0182175,0,0
RP11-521M14.2,0,0,0,0,0,0,0,0
TCL1B,0.0309516,0,0,0,0.0677461,0,0,0.0398835
CACNG8,0.0184618,0.067546,0.0809637,0.0809488,0.0608463,0.0911643,0.129942,0.170921
MYO18A,6.58513,6.52277,5.78301,5.43861,5.84486,5.82561,5.97335,5.92609
FAM109A,2.55366,1.85271,1.16629,1.87064,1.22967,1.23912,1.16841,0.7659
OR52B2,0,0,0,0,0,0,0,0
DENND4C,6.11142,6.04882,6.34349,6.06764,6.73123,5.78805,7.07548,5.9626
1-Dec,0,0,0,0,0,0,0,0
RRP7A,14.426,11.2934,13.8725,11.9344,12.0163,10.0421,9.81687,10.3515
RNASE6,0,0,0,0,0,0,0,0
ANPEP,0.154704,0.129421,0.109484,0.147718,0.118882,0.0888315,0.0594945,0.14981
ILF3,138.402,124.747,128.047,113.362,120.29,117.254,111.877,110.8
ARFIP2,55.3435,62.2111,54.6135,54.8006,49.0229,53.1897,48.5766,48.3909
HOXC13,8.89664,6.69839,8.57731,6.91116,3.15493,2.23769,2.5724,2.01434
OR10D3,0,0.0387612,0,0,0,0,0,0
PC,13.9705,18.0429,13.4147,16.3813,15.4878,18.113,13.6564,15.2506
LHFPL4,0,0,0,0,0,0,0,0
ADORA1,9.44728,5.42731,3.87069,2.39954,5.79974,4.89039,1.81874,1.37109
USP8,45.2862,42.3879,46.5724,40.7656,40.5615,40.2052,37.2243,36.9217
PRUNE,27.1793,20.6643,21.5967,18.6483,21.3971,20.84,17.6026,16.9952
RFT1,22.6868,16.23,14.1513,13.3362,17.1305,15.4632,13.4095,11.8163
AES,78.8658,85.2033,91.3298,94.5188,79.7888,79.7187,95.151,86.8805
OR9A2,0,0,0,0,0,0,0,0
NCEH1,6.23256,4.51593,4.42605,4.38097,4.26497,3.26509,3.43868,2.80183
IL1R1,0.0434551,0.0669529,0.0923339,0.0899226,0.0310671,0.192872,0.309151,0.263892
KRTAP9-4,0,0,0,0,0,0,0,0
ABI1,22.6185,21.5964,22.148,22.2078,19.8965,19.3026,19.5934,18.599
BARHL1,0,0.0269421,0,0.030675,0,0,0,0
ZNF689,6.12555,3.90611,4.35383,3.28562,3.53476,3.54418,3.14781,2.79589
OR13H1,0,0,0,0,0,0,0,0
CNTN6,0,0,0,0,0,0,0,0
TOMM5,117.939,118.082,109.69,123.961,112.9,106.994,111.197,111.883
PDC,0,0,0.139612,0,0,0,0,0
RPL32,1073.32,1011.71,1101.04,1069.23,1094.49,966.2,1013.11,1018.05
C5AR2,4.8728,8.20206,12.9328,16.1452,9.2708,9.90948,14.8401,16.6764
TOR1AIP1,17.476,15.9195,15.8422,14.7936,15.7717,12.9193,16.1009,13.955
MRGPRF,0.0662988,0.0416111,0.0401663,0,0.0872812,0.0508485,0.0170153,0
SATB2,1.70466,0.944048,1.43952,1.08351,1.48877,1.38769,1.68916,1.56115
ASAH2B,6.62888,4.97228,5.50924,3.4598,3.59103,3.49442,2.34379,1.86745
TRA2B,104.99,94.8182,99.1939,91.1555,95.6386,94.8921,79.8246,95.1739
HIAT1,8.45451,10.0287,8.56465,9.87894,8.7187,8.74753,9.96812,9.71225
S100A7,0,0,0.189062,0.218605,0.169069,0.753373,0.417653,0.197187
KRTAP10-12,0,0,0,0,0,0,0,0
FOXK1,5.99189,5.28298,5.49341,4.52207,5.41376,4.58924,4.58688,3.95205
WFDC9,0,0,0,0,0,0,0,0
CHST10,3.01964,2.46114,1.75202,2.54706,3.94982,3.94748,1.82513,1.74339
STXBP5,3.14039,2.34894,3.40298,2.20798,2.25197,1.78834,3.05391,2.32395
PNPT1,17.0346,13.2375,14.7927,11.292,12.7376,10.988,12.1392,11.2024
OR5AP2,0,0,0,0,0,0,0,0
CBWD2,34.8438,37.3706,35.4768,34.0597,31.6186,30.9025,32.2696,29.8774
IRF2BP2,9.82733,6.06881,9.00724,6.15552,8.27354,7.91417,5.33633,4.7666
C1orf123,14.1187,13.3305,14.0611,11.7829,12.033,11.573,10.7425,10.2857
OR6F1,0,0,0,0,0,0,0,0
ISY1,18.7908,21.1836,19.5685,17.5392,19.6704,18.32,18.4623,16.8226
ASIC4,0,0.0115014,0.0111086,0.013107,0,0,0,0.0141929
TCN1,0.082697,0,0.0208488,0,0.0453153,0.0794625,0.0799159,0.10666
GRIK1,0,0.00874399,0,0,0,0.0176398,0,0
SP8,0,0,0.0202688,0,0.0220265,0.0193073,0,0
JHDM1D,1.4729,1.47591,1.78562,1.70708,2.13234,1.55624,1.91291,1.18237
KRTAP10-10,0,0,0,0,0,0,0,0
ABCG1,19.5439,14.0053,18.1789,13.2933,17.1571,13.9069,13.4878,13.4982
NXT2,6.19919,4.38486,5.81143,4.79723,4.91857,4.26153,5.89885,5.20876
FBLIM1,0.867359,0.966116,0.628514,0.27259,0.898487,1.555,0.563325,0.434068
SEC14L5,0.0253528,0.097148,0.0128259,0.0997714,0.0994831,0.0403986,0.048688,0.043664
C6orf100,0,0,0,0,0,0,0,0
ZFAND2A,45.9701,37.1635,38.3652,33.3701,38.5019,37.4298,30.5525,26.7112
SUV39H2,14.3429,14.4008,14.1124,14.2605,14.9379,14.7684,14.8679,16.1955
PPP1R13B,6.02845,5.99643,6.88171,6.81965,6.17157,6.72156,7.09912,6.51395
FBXO36,1.8405,2.28729,1.8821,1.93063,1.36018,1.82295,2.07557,1.43086
NLN,23.9271,22.7224,26.5148,24.9887,22.115,20.3565,19.4405,20.5012
IBSP,0.294403,0.115786,0.036991,0.130321,0.321932,0.284291,0.238586,0.0947902
RASA4B,4.70228,3.6279,5.38315,4.53876,8.74109,8.10039,7.50719,6.58295
BICD1,3.10654,2.84888,2.0169,2.00349,3.44159,2.77301,1.96178,1.85464
PAQR8,0.270245,0.301222,0.338706,0.301761,0.116131,0.112394,0.233316,0.15175
NKD2,1.08334,0.813375,0.974691,0.95715,0.978128,0.718487,1.0139,1.26857
OCA2,0,0,0.0191149,0,0,0,0,0
OOEP,1.55112,1.21312,1.20424,1.62722,1.66096,1.24672,1.48294,1.32667
ZNF865,2.88903,3.18329,2.35853,3.12975,2.87814,2.60942,2.54681,2.34766
TUBG1,102.303,111.162,98.2482,104.475,105.023,114.297,110.311,114.654
GGA3,11.4227,14.3553,12.4112,12.9327,10.2259,12.5995,12.7805,13.6738
MC3R,0,0,0,0,0,0,0,0
NAV3,0.0526778,0.092478,0.0581534,0.0745851,0.0490065,0.0117533,0.0153989,0.0483768
GLP1R,0,0,0,0,0,0,0,0
TAS2R8,0,0,0,0,0,0,0,0
PML,20.0486,17.027,17.5145,13.0876,17.3842,13.5858,14.4971,11.0169
ETV7,0.673357,0.0737379,0.584302,0.529215,0.410037,0.362319,0.216582,0.168288
RASAL3,0.0217614,0.0365616,0.0907527,0.0490593,0.0248099,0.0217717,0.0800696,0.0451363
PPP1CC,70.2907,72.8765,63.8829,72.2507,77.0635,78.2099,82.7453,78.7245
ADAM32,1.08546,1.1839,1.31611,0.765559,1.02128,0.724067,0.885746,0.611417
SOX6,0.00916028,0.00318889,0.116128,0,0,0,0.0284055,0.00394137
DMRT1,0.0490631,0,0.197757,0,0,0,0,0
CPEB3,0.551566,0.521604,0.612,0.342616,0.601783,0.517673,0.357325,0.403049
ARMCX5,7.0416,6.06246,6.90682,4.9006,4.88574,5.52827,5.59505,6.05722
MYBPC2,0,0.0165992,0,0,0,0.0227876,0.0101748,0
TROVE2,13.514,12.7863,20.8778,15.1399,13.6001,12.2515,13.1321,13.0362
SIGLEC12,0,0,0,0,0,0,0,0
PPIH,28.1234,31.1107,27.1191,30.4693,30.6557,29.2874,29.0046,29.993
GUCY2F,0,0,0,0,0,0,0,0
TMEM91,0.720901,0.968496,0.608618,0.767081,0.998226,1.20266,0.804844,1.24543
COL3A1,0.0121834,0.0260223,0.0061611,0.0297084,0.0133791,0.0116549,0.00780454,0.012833
DLD,150.21,152.964,147.45,143.883,131.064,135.339,131.952,126.562
RXRB,15.6538,14.2902,15.6427,13.8033,12.1245,12.504,10.6844,11.8603
NPIPB11,0.759318,0.957161,0.891333,0.918996,0.840504,0.863365,0.962674,1.04484
BX649567.1,0,0,0,0,0,0,0,0
TMEM160,25.3075,44.872,12.7128,40.08,31.4254,29.3313,38.2159,29.8057
FZD10,0.0350928,0,0.0354742,0.0104681,0,0,0,0.0113276
RP11-182J1.16,0,0,0,0,0,0,0,0
MPP2,2.86252,2.82768,2.34971,2.85865,4.87541,5.29381,4.90526,4.68867
BABAM1,38.8639,39.1654,42.7151,40.7237,34.5564,35.7868,38.6968,36.8771
REG1A,0,0,0.0541845,0,0,0,0,0
CSDC2,0,0,0.131992,0,0,0.128635,0.0865898,0.01366
OR1S2,0,0,0,0,0,0,0,0
SBNO2,35.7728,33.7622,26.365,27.1332,30.9577,33.3373,24.9203,20.8419
ADAM15,68.2158,67.5263,70.0838,70.3669,64.5826,65.0274,73.7733,66.5401
CHRM2,0,0,0,0,0,0,0,0
NUMA1,89.115,92.345,85.8977,80.7348,66.3417,68.8949,63.1131,62.326
APOC1,1.06589,0.544401,6.40166,2.55595,3.71663,2.70379,14.549,5.22677
CXCR3,0,0,0,0,0,0,0,0
GLYATL1,0,0,0,0,0,0,0,0
KRTAP20-1,0,0,0,0,0,0,0,0
ZSCAN22,1.21079,0.963706,1.18198,1.23038,1.06502,0.956554,0.864365,0.723507
GPA33,0.0104744,0,0,0,0,0,0.0134427,0
CCDC43,17.3676,16.9185,17.5048,16.3425,15.6787,15.8449,15.6137,14.3492
NACAD,0.0116389,0.0182548,0.0117724,0.00521372,0.0191725,0.00556653,0.00745513,0
CPZ,0.0568338,0.0934437,0.057892,0.115971,0.0628945,0.246778,0.114854,0.0911003
ANKRD17,11.774,11.3168,11.2216,10.145,10.9912,10.6658,11.0122,10.0248
KLHL30,0,0.0161364,0,0,0.0669739,0.0960267,0.0593615,0.0697579
FNBP4,16.3429,13.6321,14.9112,13.2216,13.7239,13.2039,12.6902,11.2535
NPY1R,6.81986,6.74128,10.145,8.91465,16.3793,12.775,34.8362,32.8898
SPIN1,21.9552,16.4572,18.4598,15.7844,19.9397,18.708,17.1058,15.6273
NMUR1,0,0,0,0,0,0,0,0.0225294
TNC,0.152918,0.091331,0.19958,0.073374,0.06862,0.137607,0.150634,0.118804
AURKA,146.69,107.034,118.832,90.5617,133.059,118.818,131.526,113.201
RP11-180C1.1,0,0,0,0,0,0,0,0
NR2C2,10.6675,8.81618,10.8943,8.4359,9.84644,9.07046,9.0462,8.64781
DYDC2,0.0306946,0,0,0,0,0,0.261746,0
RAB27B,5.76388,4.35462,3.7928,3.38527,2.25924,2.13698,1.29246,1.49407
TMEM64,6.43658,7.5889,7.99648,7.88509,6.52785,7.14417,9.98182,8.54344
CDC25A,2.70821,4.79934,3.77953,3.50676,4.01351,3.68483,4.10704,4.39496
ZNF598,34.452,23.869,25.5707,21.7262,23.4918,22.8436,18.4603,19.2629
SRCIN1,2.86555,2.93984,3.23041,3.41234,3.45723,3.77325,3.95983,3.54291
YY1,52.9812,45.7012,49.3752,48.024,51.0865,46.5765,44.9914,46.8621
PRPS2,11.7186,17.0533,8.01297,13.1802,13.4442,13.9758,10.2446,14.0629
NDUFV2,75.6445,88.3338,74.7895,89.0881,82.3468,77.9686,81.7944,79.1599
CAMTA2,6.00019,6.74149,5.69119,6.30537,4.78083,5.18835,4.83344,5.62438
RAB9B,0.287892,0.396153,0.528559,0.732556,0.324399,0.543803,1.02949,1.04678
TMEM151B,0.037617,0.0334864,0.14004,0,0.01246,0.0108522,0,0.055812
HIST1H2BK,496.777,192.759,424.233,212.181,217.357,160.873,142.67,130.673
DOHH,17.8303,11.811,12.492,11.0601,10.8412,10.3214,10.1082,7.50963
PRRT3,4.54829,3.29142,5.71644,4.68718,3.88413,3.456,5.37061,5.14322
RXFP3,0,0,0,0,0,0,0,0
MFI2,3.20183,2.65084,3.47637,3.264,2.94756,2.95966,4.34899,3.80926
SNUPN,8.35262,6.90686,6.73065,6.50013,7.87889,7.90071,6.55499,6.92577
SLC2A9,0.0170101,0,0,0,0,0,0,0.0439192
VPS45,26.9112,23.5758,20.8251,20.0759,23.7953,22.1853,19.7912,18.8226
TCEB3CL2,0,0,0,0.00331762,0,0,0,0
TSPAN2,0.0954919,0.0926798,0,0,0.0299508,0.00870853,0.145904,0
GJB7,2.73368,1.46586,2.0338,1.09067,1.75027,1.31041,1.04002,1.13039
AC103801.2,19.6432,11.9222,19.5976,10.3604,11.6579,11.2272,10.2147,9.54975
CBR1,39.9807,41.0834,37.5676,39.2083,36.7733,38.2627,41.1375,40.5422
FAF1,10.7118,12.1047,10.6777,11.2574,9.74974,11.2728,10.7648,10.9735
LLGL2,81.6733,86.4859,88.9059,89.7477,83.1011,87.3233,90.9847,86.998
CTHRC1,1.01754,0.89331,1.5649,1.49862,2.28844,1.66828,2.91342,2.02055
CLK3,29.129,41.2894,40.4398,50.0633,42.0194,45.4458,53.6377,55.922
FAM72C,3.14851,2.64345,3.39613,2.12026,3.16248,2.9665,2.42675,2.23147
CXorf64,0,0,0,0,0,0,0,0
LY6G5B,1.01241,2.42191,1.69076,2.53321,2.08895,3.20708,2.70444,3.73616
GFOD1,1.22186,0.89135,1.40842,0.949663,0.895369,0.896017,0.770117,0.883773
RNF216,13.0987,11.3189,11.858,10.5364,12.9223,11.9786,12.1891,10.8112
PP2D1,0.0426517,0.0743896,0.0430678,0.0338566,0,0.068171,0.0182728,0.110086
OCIAD1,60.5603,40.7585,61.0867,45.1373,54.9676,54.0528,52.7105,47.759
SIRT2,10.6366,11.2801,9.8293,8.96227,9.39968,9.16135,9.03636,7.59954
PAQR6,0.862353,1.86263,1.71698,1.56682,2.16809,1.88864,2.10704,1.9737
MAP2K3,19.2821,17.5567,16.9771,12.355,18.3828,15.2849,14.9663,12.3238
APOL3,1.1055,0.401384,0.885345,0.382014,0.741014,0.65863,0.381569,0.317831
RP11-1118M6.1,0.010296,0.0107812,0.0311494,0.0244588,0,0,0.0132659,0.0265593
RPGRIP1L,3.78457,2.72515,2.40385,2.17979,2.47856,2.60912,1.53693,2.30645
COL4A3,0.0666896,0.0244,0.0809853,0.0239219,0.0293047,0.0223098,0.0170702,0.0387668
PTGES3,212.341,211.362,203.493,199.7,216.338,218.011,223.831,209.384
RCBTB2,0.200763,0.193105,0.197292,0.204084,0.706892,0.626141,0.483836,0.406259
RTP3,0,0,0,0,0,0,0,0
COL1A1,6.92265,6.50809,10.3579,8.72053,3.97473,4.59822,7.65569,8.47365
CPEB1,0.0987663,0.189753,0.243631,0.117846,0.166496,0.104482,0.443244,0.340094
FAM72A,10.5656,9.14653,10.5312,8.90594,11.0112,11.6462,8.42388,9.3185
F12,16.5213,14.6583,17.5463,16.9405,16.1051,16.8447,19.2467,17.9768
RAB13,120.555,126.551,110.957,114.887,132.978,130.19,129.767,125.021
GPAM,3.93814,2.50697,3.20002,2.10973,2.78624,2.06152,1.90521,1.52731
AC117834.1,4.24139,3.72357,5.84927,5.28741,3.02875,3.34407,4.46348,4.11439
CNGA1,0.131436,0.0353754,0.206163,0.0134343,0.0123671,0.0215982,0.0137517,0.0145491
MINK1,14.6623,18.0384,16.7208,18.5004,15.9159,16.5073,17.7179,17.4314
SCG5,0,0.0438457,0,0.0374107,0,0,0,0
TNFAIP1,15.3826,12.8795,14.8705,11.6499,11.3586,10.6836,10.6649,9.86907
FAM153C,0.38877,0.189636,0.57465,0.175006,0.2009,0.259235,0.296987,0.0186171
KIAA1161,8.79197,6.3806,5.79509,4.96359,5.49431,4.75381,3.52717,3.60722
PCDHAC1,0.272663,0.275366,0.228075,0.213101,0.216724,0.0990987,0.1568,0.182085
EGF,0.335561,0.189235,0.155251,0.0466619,0.168792,0.209015,0.163409,0.12866
NDUFS8,191.284,185.82,177.778,177.81,182.14,193.993,184.506,165.951
ALDH8A1,0,0,0.240825,0,0,0.0241748,0.0485937,0.0162755
FAM69B,1.84858,2.39332,2.97315,3.06278,8.16487,8.14392,10.2401,9.81042
CEP72,2.60216,3.06429,3.21951,3.87262,3.07409,3.28435,2.84903,2.72756
C8orf33,28.1538,21.8532,23.0573,19.3727,21.1016,18.8557,16.5831,16.8331
SYNC,4.19115,4.43614,4.55118,4.68082,4.84996,4.33783,4.43755,5.03928
NEDD4,9.09004,8.54577,9.01377,8.14463,8.35488,8.23965,6.99959,7.02029
PLSCR1,62.6705,39.4267,51.579,38.6946,47.4223,31.0699,52.4275,33.9707
HSP90AA1,448.766,703.82,546.009,673.848,716.869,731.387,944.206,990.144
FAM8A1,4.4382,4.15485,4.13348,4.05608,4.57292,4.38795,4.49534,3.90076
OTOG,0,0,0.00561884,0,0,0,0,0.00396007
RGS12,3.54219,3.44138,3.61452,3.45347,4.46021,4.93739,3.58388,3.86045
GCG,0,0,0,0,0,0,0,0
ZC3HC1,16.5121,13.4531,15.9561,14.2542,16.4631,15.5079,12.116,18.6374
C5orf51,6.10118,5.5218,6.20384,5.46255,5.10226,5.598,4.85612,4.63133
DNAJB12,11.8595,10.1256,10.7167,10.2071,10.3381,10.2573,9.72592,9.42717
GLRX2,52.7474,52.8073,47.3628,47.1958,52.7906,47.2773,41.8348,35.5506
NIPAL3,11.0607,7.91083,9.50211,7.5734,7.76405,5.78957,6.45181,5.0012
OR10A7,0,0,0,0,0,0,0,0
DOCK1,2.88135,3.31578,2.67437,2.60898,3.34759,3.70406,3.11187,3.08821
IPO9,5.66503,7.7105,7.10997,7.03989,6.30064,7.08153,7.01695,7.02642
UNC5A,0.148739,0.109962,0.542207,0.541571,0.648416,0.546072,1.45524,1.05761
LIPF,0,0,0,0,0,0,0,0
C1orf222,0,0,0,0,0,0,0,0
ZNF442,0.843471,0.361626,0.534169,0.417925,0.306214,0.36503,0.510703,0.14683
ZNF69,0,0,0.272735,0,0.053609,0.0147833,0.27913,0.0966404
EVA1B,0.821887,1.1242,1.00595,1.18157,1.8759,1.10386,1.75999,1.79503
CBLN4,0,0,0,0,0,0,0,0
ADRA2B,0.0878362,0.0734956,0.18646,0.0838438,0.231409,0.117732,0.259104,0.170115
NPB,0.910068,1.0843,0.71662,0.980237,1.19207,1.36461,1.00334,1.31886
AMER2,0,0,0,0,0,0,0,0
ARL2,73.8264,69.922,67.9756,62.2371,76.0176,74.689,69.6504,64.7972
NOXRED1,0.119561,0.5214,0.306255,0.0710838,0.133622,0.115582,0.17452,0.0875012
ERG,0.49302,0.272962,0.293516,0.362249,0.22724,0.172431,0.0527246,0.0868733
RP11-332O19.5,0.115064,0.18062,0.0726143,0.0684985,0.173542,0.0620725,0.00924352,0.129929
DDX27,30.6384,30.9051,30.4359,29.5043,29.3713,31.8807,28.3745,28.6332
CCNT1,9.22791,6.81448,8.43401,7.03734,7.77268,7.4129,6.83216,6.33515
ZIC5,0.126207,0.207376,0.255299,0.215356,0.204591,0.252955,0.20019,0.217325
CSTF3,29.4084,31.4855,27.1107,27.7514,33.6816,31.2772,28.6641,33.8293
RRP8,5.98826,4.00659,5.20483,4.31211,4.04973,3.85309,2.36165,3.33536
MTM1,4.00643,5.70686,4.9246,4.40218,9.21389,4.81545,5.49123,4.9018
COQ5,35.8613,26.9567,30.0732,26.3157,29.2304,23.8021,25.8967,23.0371
CLUL1,0.0122186,0.0990233,0.0419662,0.058959,0.0477629,0.0528082,0.0236003,0.0236503
RNF10,48.0205,46.4589,46.5174,46.5585,47.1488,47.3161,47.5089,46.4407
CLEC9A,0,0,0,0,0,0,0,0
PDCD1LG2,0,0.0149013,0,0,0,0,0,0.0183765
SPATA6L,0.0444915,0.140492,0.0831217,0.222244,0.0451928,0.0258154,0.169989,0.0732322
ACSM2A,0,0.0112458,0,0,0,0,0,0
1-Mar,0.386116,0.516501,0.793201,0.625209,0.575655,0.757204,0.421423,0.617395
ATP6V0A4,1.17272,1.00479,0.673259,0.467127,3.23562,3.37055,1.78122,1.12648
ISCA1,21.3275,16.3435,20.6481,16.6669,17.2324,14.6177,15.1403,14.0566
ELANE,0,0,0,0,0,0,0,0
IVD,27.8934,24.536,25.7145,20.9012,21.9375,21.0913,18.6888,14.0602
AC061992.1,0,0,0,0,0,0,0,0
TGFBI,0.343366,0.474071,0.609372,0.619583,0.467366,0.392904,0.578705,0.588449
SH3BP1,6.1245,8.35383,6.98569,8.92704,12.4887,13.1162,13.1279,12.9554
CD244,0,0,0,0,0,0,0,0
RAB7L1,12.2079,12.9774,9.8189,9.5208,11.4954,10.049,10.1743,8.98466
hsa-mir-1199,9.43022,7.58437,7.6999,8.80196,8.47606,6.79048,6.29563,6.61574
RSPH3,2.26012,2.02274,2.31781,1.47773,2.68488,1.93054,1.60363,1.62254
LIF,1.03184,0.677192,0.85742,0.577748,1.07825,0.701381,0.859635,0.648837
THBS2,0.0141749,0.0592796,0.0525823,0.0790522,0.0778447,0.0858438,0.127059,0.14647
PLEC,21.9318,18.0203,17.7936,17.6638,20.1551,20.9059,16.3121,16.0835
WDR74,81.611,60.595,68.6669,54.612,58.8275,55.6013,46.4834,46.2019
ANKRD13B,7.87105,6.97767,6.27353,6.68818,7.7935,8.59923,6.54334,6.97951
ULBP2,2.94613,3.13961,2.82745,2.16801,1.21,1.40528,1.40976,0.81858
WDR70,5.89936,8.44642,6.64084,7.4027,8.0432,7.36615,6.67877,7.33346
HTR2A,0,0.0108602,0,0,0,0,0.014732,0
OR6B3,0,0,0,0,0,0,0,0
SLC4A3,0.642307,0.558027,0.680814,0.948412,2.18103,2.31321,1.89835,2.20728
FOS,2.15654,3.55085,2.34731,2.84949,7.63077,12.5378,9.38717,10.8272
MT3,0,0,0,0,0,0,0,0
RGS21,0,0,0,0,0,0,0,0
ELF3,25.4021,28.4307,22.4859,21.8219,21.1192,26.3691,20.81,19.54
SKAP2,11.2422,9.11953,10.8583,9.75751,8.92524,8.41322,8.47588,8.83392
ALDH3B2,37.5032,29.4008,40.2632,29.2438,23.4526,20.9987,17.5022,17.5704
MYBL1,8.67015,10.6933,10.3991,11.3721,11.7049,14.1024,10.0052,9.63439
TTC29,0,0,0,0,0,0,0,0
NTRK1,0,0.0257705,0,0,0.0262782,0.0472204,0,0.0317916
RP11-9B6.1,0,0,0,0,0,0,0,0
SOBP,0.607664,0.320437,0.374165,0.176774,0.377211,0.343641,0.270712,0.389006
C7orf72,0,0,0,0,0,0,0,0
MRPS36,19.9429,18.2395,20.2798,18.7596,20.6117,20.488,20.1388,20.2367
KCNK6,17.4905,14.6568,14.9509,12.87,13.5257,13.6033,10.1591,9.05708
OR2L8,0,0,0,0,0,0,0,0
ACTR2,79.0794,92.1954,88.3152,95.4759,85.182,88.8398,96.0451,97.6679
CCNI,70.6242,70.7242,71.3075,75.0353,68.7637,67.1183,75.0203,66.3438
KRTAP10-9,0,0,0,0,0,0,0,0
PRAM1,0.0886451,0.0231812,0.0712857,0.14933,0.314479,0.0677596,0.0711115,0.0364747
ITGB6,1.29845,1.17655,0.817698,0.715076,2.90622,2.58719,1.94036,1.10335
XPOT,119.795,100.315,119.177,104.483,108.48,102.136,83.0606,81.9835
CYP3A7,0,0,0,0,0,0,0,0
