Gene_ID,T47D_ROSA26.KO_DMSO_rep1,T47D_ROSA26.KO_DMSO_rep2,T47D_ROSA26.KO_C70_rep1,T47D_ROSA26.KO_C70_rep2,T47D_ZBTB7A.KO_DMSO_rep1,T47D_ZBTB7A.KO_DMSO_rep2,T47D_ZBTB7A.KO_C70_rep1,T47D_ZBTB7A.KO_C70_rep2
HCFC2,3.84916,4.91059,1.13916,4.47813,4.34212,3.20189,3.78981,4.48365
DSCC1,7.81781,11.5841,10.626,11.5007,8.57502,12.5836,8.83624,11.1413
SSBP1,159.084,192.935,183.322,201.657,166.22,171.132,174.055,194.747
LCN1,0,0,0,0,0,0,0,0
TMEM62,5.59199,5.28827,2.95687,5.56157,5.07577,5.25736,4.58846,5.81755
AL583828.1,2.50458e-29,5.59315e-40,0.0782069,0.16634,0,0,0,1.92456e-30
NFRKB,25.6744,24.5322,10.4924,26.5956,30.8088,33.863,35.5368,37.9013
CPA3,0,0,0,0,0,0,0,0
ALG8,43.7357,49.5755,32.0539,49.0684,47.096,48.3317,42.442,50.1883
NLRP3,0,0,0,0.0301907,0,0,0,0
SYCE2,2.80271,1.93159,3.03344,2.12393,2.12058,2.50048,3.06698,1.76811
MANF,58.4483,58.3202,87.5706,54.3004,73.5098,60.9556,66.0869,52.6337
LAMB4,0,0,0,0,0,0,0,0
FRG2B,0,0,0,0,0.0515184,0,0,0
ELF5,40.1064,34.4336,15.8568,32.0134,41.1428,35.9204,27.0881,36.4815
TNFAIP8,12.7109,7.4313,3.8503,7.02903,5.98542,7.74205,7.20749,6.76747
EYA4,0.0558762,0.102881,0.0265348,0.050367,0.0693203,0.0561256,0.13,0.064156
CENPE,6.29962,8.79032,11.0225,7.1565,4.73992,7.28213,6.27655,8.88002
TMEM91,0.556169,0.568607,0.790394,0.896168,0.825819,0.646076,1.1266,0.562554
AC104057.1,0,0,0,0.0698076,0,0,0,0
PDLIM3,0.870767,0.741206,0.209074,0.354379,1.49724,1.48594,0.572866,0.685453
KRBOX4,6.00796,4.19184,1.58137,5.47896,4.97989,5.37466,3.38506,5.4146
IL7R,0.154507,0.123408,0.212106,0.418628,0.0198338,0.0334583,0.0883742,0.156595
ZNF628,3.32377,2.13337,1.33229,1.76077,3.56288,2.01166,2.25328,1.81267
C19orf12,2.95741,1.59977,1.45405,2.84595,2.42247,3.15281,2.11433,2.75278
KCNJ3,0.115098,0.0537475,0.0505422,0.0941633,0.00907804,0.10352,0.0737929,0.0276058
ZNF800,3.62763,2.31455,1.08902,2.15275,2.44313,1.36732,2.95833,1.85965
GBA,31.9985,35.753,15.532,37.0612,34.1773,41.7003,36.2452,37.1349
MUC22,0.00677436,0.0146082,0,0,0,0.00842165,0,0
PFN3,0,0,0,0,0,0,0,0
DDX52,10.9332,11.9064,4.89433,11.8803,9.76927,10.227,10.5684,11.6454
AL353583.1,0,0,0,0,0,0,0,0
ARHGEF16,8.07116,8.76368,10.2442,7.75888,9.90654,9.38933,8.69006,7.5495
TAS2R40,0,0,0,0,0,0,0,0
GRIN1,0.716724,0.751702,0.202553,0.850255,1.30807,1.05118,1.07109,1.23458
IL22RA1,0.329335,0.456956,0.17205,0.191637,0.537123,0.524209,0.308944,0.228575
TCP1,95.6162,141.75,165.127,127.975,94.5406,121.152,97.204,136.957
TAGLN,6.0624,2.51623,5.54409,2.65635,6.83084,4.05182,4.58443,3.84561
NELFA,24.0177,28.1711,13.2491,24.8562,25.1699,24.2824,26.6437,23.8656
BTBD8,0.356303,0.470543,0.215875,0.651043,0.428891,0.177848,0.204203,0.449805
ERN2,0,0.0293888,0.10468,0.0138706,0.0150442,0,0.128141,0
MRPL14,38.6386,44.9877,91.7193,45.4531,44.8051,44.1175,38.7995,40.1351
CHCHD10,26.6689,30.1879,243.46,37.2245,28.8728,56.526,31.5044,43.4655
OPN1SW,0,0,0,0,0,0.0625844,0,0
GIMAP5,0,0,0,0,0,0,0,0
KIAA1715,9.6737,11.0602,2.91927,12.6615,9.02131,8.61797,7.69294,9.60885
C19orf25,20.1896,20.862,21.3659,24.2003,20.7756,29.643,17.8087,23.2732
LPP,8.7361,6.17411,2.7333,5.90941,6.71593,9.34775,13.6239,4.38176
CLCN3,17.9184,15.3368,2.97393,14.8615,18.996,13.2583,14.0435,18.0176
LALBA,0,0,0,0,0,0,0,0
ATP8A2,0.194357,0.0972725,0.0102867,0.0574528,0.27838,0.213512,0.0409438,0.0605271
HMBS,37.0337,41.3298,51.4916,38.7844,33.6178,43.4216,28.1781,35.4835
SPRR2D,0,0.124963,0,0,0,0,0.108716,0
MAT1A,0.0376427,0.0270734,0,0.0511195,0,0,0.0308845,0.0281158
AADAT,0.25726,0.16566,0.048722,0.245433,0.0757362,0,0.138899,0.101546
CDH1,130.829,108.613,24.7793,96.6019,123.539,110.193,108.361,98.9053
FAM50B,4.79106,4.80721,3.60035,4.19075,4.83595,4.64875,3.1242,3.07901
HOXA13,0,0.0102867,0,0,0,0.011842,0.0117334,0
FAM184A,1.65091,1.33726,1.17058,1.96824,1.73385,1.03721,2.11326,1.50838
METTL15,31.2534,23.4667,5.49295,12.5459,30.5736,23.8617,22.8244,18.8806
ZBP1,0,0,0,0,0,0,0,0
GOLPH3,22.8463,21.0218,27.7539,23.3628,26.0114,20.0406,29.467,22.9848
TMC2,0,0,0,0,0,0.0168775,0,0
PCDHGA11,0.194454,0.172415,1.87493e-57,0.336989,0.19382,0.112858,2.72089e-60,0.103658
TXNRD3NB,8.96957e-63,0,6.16395e-28,3.95475e-44,0,3.29289e-51,0,7.13813e-41
LIX1L,0.687764,0.399448,0.609786,0.657473,0.245399,0.236349,0.572809,0.426576
SERPINA7,0,0,0,0,0,0,0,0
FARP2,3.83942,4.31605,1.30528,3.93238,4.41991,4.28106,5.36173,4.26557
PRKD1,0,0.149057,0.0139333,0.0413193,0.0298773,0.0335181,0.0665839,0.0303088
CDKL1,0.737312,0.74867,0.107989,0.323928,0.480009,0.487271,0.426753,0.368074
LRRD1,0,0,0,0,0,0,0,0
AC010441.1,8.50778,6.91717,6.48001,8.05778,6.21789,7.40397,6.67074,6.87482
TMCO3,24.3964,20.5428,20.0606,21.8135,25.7694,21.5573,23.2205,19.4674
ANKRD11,18.4098,12.3743,19.6826,13.9502,18.8769,14.3432,20.2996,14.5941
HERPUD2,12.0755,10.126,4.94702,10.897,12.5536,10.2593,11.4344,9.87812
MAML3,1.42529,1.01376,0.430167,0.837902,1.46252,1.22104,1.31614,0.800528
PPP1R16A,17.4898,20.0872,59.2877,21.5896,18.4464,19.6716,17.6568,19.6181
SRRM1,17.3497,20.8298,53.1775,19.752,21.2376,17.952,19.9411,20.6269
ZNF675,3.87478,3.1609,1.54683,2.76972,3.79515,2.63679,2.41627,1.70004
EPHA7,0.0184697,0.0514734,0.0646768,0.00627315,0.00679709,0.0153117,0.0924695,0
RUSC1,29.2839,34.7982,20.3614,37.5306,29.5262,35.8474,27.4033,33.8877
PRAMEF13,0,0,0,0,0,0,0,0
SAC3D1,5.15081,8.72138,17.7344,10.9118,7.93142,11.2377,8.35179,8.04822
FAM211B,2.20261,1.72936,4.94982,1.44874,2.43853,2.05886,2.66903,2.14385
FKBP1A,80.9395,93.2426,44.8321,105.475,84.9322,92.2806,92.7957,101.695
FCRL5,0,0,0,0,0,0,0,0
TKTL2,0,0,0,0,0,0,0,0
VMP1,103.058,102.707,28.2008,105.721,120.618,94.3591,104.127,96.7604
OR2A12,0,0,0,0,0,0,0,0
BPIFB4,0,0,0,0,0,0,0,0
NOX4,0,0,0,0,0.0352194,0.0331816,0,0
LRFN5,0,0,0.0262373,0,0,0,0,0
AP000758.1,0,0,0,0,0,0,0,0
SIGLEC12,0,0,0,0,0,0,0,0
BNIPL,30.4313,20.9588,19.5913,25.2142,31.3652,20.1703,27.389,23.8178
PDCD1,0,0,0,0,0,0,0,0
GREB1,46.4012,37.0782,16.0805,32.5835,42.1797,39.0833,39.1622,34.2046
PARD6A,9.21405,9.8764,11.1864,11.0912,8.87784,9.14154,6.52379,9.10083
CHD2,13.3883,8.88865,12.7458,9.0706,11.624,9.07039,10.3446,9.85248
INCA1,0.392587,0.14296,0.88476,0.687043,0.682425,0.84601,0.213131,0.93813
HSFY1,0,0,0,0,0,0,0,0
ZNRF1,28.5006,32.2101,53.8026,32.022,28.591,28.4641,42.8205,34.0146
NKIRAS2,30.1735,29.3959,14.53,25.4304,29.6598,33.0976,29.3435,27.1615
AC073343.1,0,0,0,0,0,0,0,0
SEP15,69.1335,64.4956,57.6678,69.8678,66.4153,54.1978,76.9372,77.9994
NOS1AP,1.12755,1.19806,0.589064,0.768962,1.38768,1.36339,1.67276,1.65917
SLAMF8,0.0870593,0.109598,0,0.0443295,0.128235,0.143804,0.0714675,0.0813171
PTP4A3,6.12837,6.60217,5.26738,4.6084,9.5891,7.65761,9.65872,7.00327
DOK5,0,0,0,0.0353738,0,0,0,0
GCSAML,0.0221293,0.0119342,0.0426535,0.0354247,0.0244407,0,0,0
RPUSD4,31.0519,30.0409,26.2199,22.6849,24.348,38.0819,30.002,29.3678
CDHR2,0,0,0.0128755,0.0188121,0.020392,0,0.0387692,0.0413468
SUGT1,17.3019,24.6448,24.405,21.5527,21.3411,19.902,18.859,23.1252
AL590452.1,0.0224846,0,0.0543902,0,0,0.0554963,0,0
LPPR1,0.0195029,0,0,0.039712,0.0215538,0,0,0
NUDT1,57.1328,86.5044,120.903,64.5929,61.9257,90.7812,51.2755,56.5474
DAO,0,0,0,0,0,0,0,0
IMPG2,0.00480865,0.0207345,0.00593597,0.0196005,0.0159252,0.0179503,0.0118232,0.0215123
SRP14,272.333,289.833,308.363,251.472,309.11,282.626,265.691,246.605
KRBA2,1.5272,0.934044,0.889224,0.927578,1.68501,1.22449,1.20875,0.94039
UBE2O,7.22012,8.3088,3.3448,7.41089,7.17598,8.10303,6.87175,8.56685
KCTD18,5.56852,4.69486,3.00621,5.19193,5.49278,5.18145,5.61744,5.09991
ATP6V1G3,0,0,0,0,0,0,0,0
GSDMA,0.0423188,0,0,0.0646175,0.0467741,0.0261288,0.0260722,0.0237524
PRSS46,0,0,0,0,0,0,0,0
UHRF1BP1,10.5909,6.84831,1.1939,6.1318,7.66151,7.0367,7.15886,5.78136
KNDC1,0.138103,0.0449841,0.161859,0.018221,0.1711,0.059304,0.196625,0.0600148
LGALS9,0.0448563,0.0149877,0,0.0959474,0,0.528315,0.193293,0.350859
CTD-2260A17.2,0,0,0,0,0,0,0,0
PLRG1,28.6825,29.3832,15.2026,29.1526,24.8165,26.2144,23.6882,27.7904
WNK2,1.23819,1.73195,0.321032,0.866213,0.65251,1.05667,0.791654,0.893141
MYCL,1.93087,1.42589,2.78169,2.05652,1.94342,1.40092,4.1461,2.35664
FAM19A5,0,0,0,0,0,0,0,0
SIK3,5.23054,3.67894,1.25328,4.94497,5.33634,4.77712,5.84177,5.91694
TMEM230,67.3356,60.3892,44.4483,53.2087,67.4215,53.947,63.5729,49.6227
LIPF,0,0,0,0,0,0.0916394,0.0504058,0
ACAD8,20.0104,21.5252,20.6142,18.6001,21.7619,19.761,19.0168,19.0285
COX10,10.871,9.58053,2.1556,9.77861,11.7168,8.19561,11.0627,8.15666
POC1B-GALNT4,1.11913,0.588498,2.38228,0.671205,0.372399,1.47814,0.661031,0.899295
PCSK7,16.075,15.9165,2.74096,16.9043,14.1056,12.6848,10.2456,10.8835
TIMD4,0,0,0,0,0,0,0,0
ZHX3,5.7283,4.91154,1.72303,6.01446,5.7563,5.17733,6.37986,5.26107
ESRP2,37.1441,39.4084,9.93942,38.5782,34.0323,36.8831,28.0864,33.9469
XAGE1E,9.40236,11.7955,40.2725,24.5213,7.0735,8.27209,18.2712,16.9099
CBFB,16.8259,15.8114,4.12643,15.2235,15.8473,13.238,14.8929,12.1754
AC007204.1,0,0,0,0,0,0,0,0
MAGEC1,0,0,0,0.00997893,0,0,0,0
SAP25,3.01319,3.18693,5.4036,3.21666,6.16187,3.33698,4.33432,2.88631
RAB1B,182.582,190.165,97.3408,187.833,199.512,227.104,175.192,193.509
CTD-2616J11.4,0,0,0,0,0,0,0,0
FOXH1,2.63884,3.15633,9.45277,2.61416,3.97984,3.28568,4.54562,5.13999
USP7,39.5906,40.4999,9.71748,41.2934,35.3114,35.429,34.2165,38.2386
INHBA,0.00672103,0.0978966,0.141187,0.0342492,0.0331029,0.0368094,0.00826481,0.0336648
RNF6,10.0883,7.1656,3.78921,8.68352,8.66563,7.96974,8.52719,8.47006
CYP39A1,0.567552,0.47664,0.407469,0.791724,0.534364,0.597055,1.01012,0.613489
LRRC8E,4.4416,3.98567,1.68059,4.72712,5.05235,4.69666,5.23995,4.41641
CACNG3,0,0,0,0,0,0,0,0
HPX,0.825186,0.955477,0.884068,0.509725,1.6297,1.34134,0.508981,0.629751
GUCY1A3,0,0.0363162,0.0119696,0.0198735,0.0192583,0.0416314,0,0
LRRC45,8.034,13.3232,21.5808,10.9409,9.1833,14.4903,7.70098,11.3158
PGPEP1,3.53363,2.01685,5.46036,2.59271,2.40543,2.72362,3.17715,2.57532
ZNF84,13.3684,11.8967,4.70967,13.3598,13.617,10.1009,11.0687,10.5906
SEC63,16.0827,15.0008,11.2017,14.901,14.8063,13.449,15.4962,14.5125
TGFB2,0.307612,0.13448,0.449728,1.16479,0.174425,0.165249,1.13243,0.639737
AC009802.1,0,0,0,0,0,0,0,0
HSCB,8.07814,7.81179,13.2399,7.2868,6.25398,6.78727,6.82366,9.1093
AC087239.1,0,0,0,0,0,0,0,0
HNF1A,0.115877,0.125016,0.0629795,0.157365,0.08533,0.135599,0.0950761,0.115408
LYRM7,5.89467,9.45944,8.7296,7.06253,7.02505,3.68199,5.35085,6.41455
CMC4,5.17068,6.96058,6.92341,4.62053,5.47071,6.10236,4.58687,7.12131
RP11-15E18.4,0,0,0,0,0,0,0,0
AL627171.1,0,0,0,0,0,0,0,0
ECI2,69.2812,71.4185,49.0491,52.7208,75.0675,67.3434,56.2208,45.7523
RHBDF2,13.4407,13.463,1.85379,8.61815,11.0752,11.3433,14.07,10.87
CRYBA1,0,0,0,0,0,0,0,0
LACTB,9.428,10.1746,8.25486,9.37677,12.296,7.44106,12.4391,12.0304
NAPEPLD,1.83759,1.64106,0.978647,1.27926,1.62771,1.44811,1.38296,1.23574
DND1,5.59492,5.15492,2.38158,6.22065,5.17385,6.315,5.20558,6.36275
EDC4,16.7254,19.4624,6.69065,17.7012,16.4696,19.8269,16.2821,17.2415
MASP2,0.0735034,0.119017,0.0223304,0.0561271,0.121837,0.0908836,0.0679006,0.164918
PAPL,0.268095,0.426197,0.146889,0.654481,0.324265,0.756695,0.704655,1.51169
SLX4,2.25234,2.4222,0.367684,2.10945,2.25495,2.29352,1.84615,1.93282
JAGN1,16.229,17.5679,15.9928,18.4892,15.8147,18.3894,14.8019,16.8991
SDC2,16.4819,21.5344,23.7293,60.995,21.9574,19.7929,64.464,55.3928
CYP27B1,4.55519,2.78873,2.68657,4.45301,5.84287,2.34351,8.46243,5.56457
LRIT2,0,0,0,0,0,0,0,0
GPSM1,8.2281,5.91924,4.02824,6.35891,10.6331,9.00605,9.26008,8.599
C8orf17,0,0,0,0,0,0,0,0
LGALS3BP,30.1559,16.5458,6.38149,24.1932,20.6695,15.3387,34.4511,21.5102
MED23,1.25222,1.54344,0.609404,1.84058,2.07509,1.61933,1.4488,1.79718
NME9,0.0485782,0.238669,0.287272,0.207286,0.0537052,0,0.140754,0.109143
ZNF839,8.11527,8.81053,8.10717,6.97053,10.5772,7.44727,7.66974,8.35762
MVK,16.643,25.8673,17.6862,26.0917,15.4813,24.4602,13.6968,20.8345
ZNF648,0.0232779,0.0251106,0.014254,0.0592756,0,0,0.100255,0.0521489
SLC9B2,2.49966,1.59844,0.467296,1.00137,1.62849,1.34693,1.21366,0.845075
IPO9,8.8702,11.1188,8.08038,11.8627,8.6768,11.2736,9.07158,11.1088
WDR3,5.27942,4.51451,0.996098,4.3242,4.78704,5.1053,4.09644,4.67424
APOOL,6.97723,6.92403,1.46653,6.89739,6.85513,5.45499,6.17279,5.2609
TAF11,25.4325,28.8754,51.4358,27.9931,23.2607,27.7287,23.5147,25.2052
TMEM38B,20.3493,18.1324,15.0744,21.347,14.213,17.2554,20.1325,19.1096
HMGCL,29.7221,15.7009,28.7199,15.7675,26.4902,17.9408,25.3474,13.7879
SQLE,21.0453,31.526,23.9015,27.359,18.3936,25.5736,15.3825,27.8366
LILRB4,0,0,0,0,0,0,0,0
RPS6KA3,0.0759143,0.0809519,0.113809,0.0950253,0.230335,0.125165,0.0236973,0.0964409
FAM132B,0.0461857,0.132908,0.0558228,0.171988,0.131473,0.0652259,0.0284623,0.358193
AC007956.1,1.21689,0.430465,0,0.650494,4.49908e-29,3.26753e-11,1.74723,0.617474
LRRK1,1.16461,0.927474,0.207106,0.951527,0.78763,0.933249,1.06419,0.680665
DLL4,0.115609,0.055434,0,0.0784983,0.0425669,0.0477714,0.252953,0.100748
FBN1,0.0437764,0.0254063,0.0124916,0.0274544,0.0484511,0.0209647,0.0663741,0.0414145
C18orf32,26.9979,28.0997,71.486,22.7464,38.2295,31.422,32.4637,30.9768
PLEKHG5,4.42399,3.68018,0.999163,3.0519,5.65342,5.18438,5.31116,3.82904
STAT5B,9.39649,8.77346,3.82526,8.38377,9.00617,8.45204,10.218,8.5727
RNPEPL1,8.83773,8.03299,8.42863,7.82993,8.57577,8.76023,8.00467,7.53413
CTR9,14.2765,15.8427,17.0146,16.353,12.9837,14.0044,13.0357,13.9858
PEAK1,1.46924,0.817665,0.233266,1.4035,1.92721,1.34601,1.81642,1.64579
RAD23A,110.723,93.3557,62.7328,80.8226,98.3527,86.7629,81.951,76.912
VPS35,15.1112,16.5232,9.50566,16.9037,15.7796,15.0639,16.4504,16.2669
DET1,3.36252,1.68387,0.521714,1.38893,2.37494,1.17259,0.902962,1.36957
DEFB119,0,0,0,0,0,0,0,0
TNKS,7.04459,5.87584,0.839435,5.33596,5.2561,4.60315,5.13991,3.99192
RAB3IP,21.6777,19.4802,24.7143,23.8241,20.127,17.5451,18.6027,20.8262
FAM71C,0,0,0,0,0,0,0,0
TEX14,0.382014,0.102989,0.0533466,0.0884509,0.614746,0.474483,0.117469,0.184656
ZNF597,0.621898,0.615854,0.0936562,0.659236,0.515712,0.478914,0.5112,0.7571
ZBTB33,4.53667,3.67289,1.04945,3.62483,4.77554,3.38794,4.5031,4.08542
C6orf118,0,0,0,0.0801168,0.0290058,0.0323149,0.0970991,0
HPSE2,0,0,0,0,0.0239529,0,0,0
CSNK1G3,16.5277,12.7745,8.40189,13.1285,14.041,10.6525,15.3948,11.8645
TBC1D17,10.3924,10.3804,9.67751,11.8958,10.7341,11.5164,11.9775,11.8177
NOVA1,0.308363,0.65215,0.370525,0.0761416,0.549653,0.920227,0.723834,0.138528
CRYL1,19.0303,14.8741,13.0366,9.97031,17.2768,12.6979,13.3516,7.91497
RP11-1212A22.4,8.66636,8.27282,3.93601,7.40819,8.30854,8.36436,8.31467,9.6614
RP11-542P2.1,0,0,0,0,0,0,0,0
PLK5,0.410188,0.0790621,0.486225,0.252625,0.735512,0.441264,0.952902,0.376691
ANKRD23,0.427127,0.645401,0.16634,0.584991,0.492989,0.395838,0.418947,0.725489
RPL32,1351.75,1326.12,3161.06,1242.43,1193.43,1294.46,1159.65,1024.64
L3MBTL1,1.45419,1.24858,0.555891,1.08257,1.64486,1.5102,1.19504,1.68174
FABP6,1.90846,1.19037,0.791669,0.670249,1.07983,1.64205,1.21149,0.695493
